DATASET_TITLE,Car or Van Availability (KS404EW),,,,,,,,FROM,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011
AREA_TYPE,Super Output Area Lower Layer,,,,,,,,TO,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011,Mar-2011
GEO_HIERARCHY,2011 Statistical Geography Hierarchy,,,,,,,,HEADING,All Households,No Cars or Vans in Household,No Cars or Vans in Household,1 Car or Van in Household,1 Car or Van in Household,2 Cars or Vans in Household,2 Cars or Vans in Household,3 Cars or Vans in Household,3 Cars or Vans in Household,4 or More Cars or Vans in Household,4 or More Cars or Vans in Household,All Cars or Vans in the Area
,,,,,,,,,MEASUREMENT_UNIT,Count,Count,Percentage,Count,Percentage,Count,Percentage,Count,Percentage,Count,Percentage,Count
,,,,,,,,,STATISTICAL_UNIT,Households,Households,Households,Households,Households,Households,Households,Households,Households,Households,Households,Vehicles
GOR_CODE,GOR_NAME,LA_CODE,LA_NAME,MSOA_CODE,MSOA_NAME,LSOA_CODE,LSOA_NAME,AREA_METADATA,,DATA_VALUE,DATA_VALUE,DATA_VALUE,DATA_VALUE,DATA_VALUE,DATA_VALUE,DATA_VALUE,DATA_VALUE,DATA_VALUE,DATA_VALUE,DATA_VALUE,DATA_VALUE
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005781,Harrogate 021,E01027700,Harrogate 021B,,,494,28,5.7,175,35.4,214,43.3,56,11.3,21,4.3,871
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005766,Harrogate 006,E01027701,Harrogate 006C,,,681,59,8.7,226,33.2,270,39.6,79,11.6,47,6.9,1224
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005766,Harrogate 006,E01027702,Harrogate 006D,,,551,117,21.2,264,47.9,134,24.3,26,4.7,10,1.8,656
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005776,Harrogate 016,E01027703,Harrogate 016E,,,773,62,8,284,36.7,308,39.8,82,10.6,37,4.8,1318
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005772,Harrogate 012,E01027704,Harrogate 012D,,,500,30,6,160,32,236,47.2,62,12.4,12,2.4,869
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005764,Harrogate 004,E01027705,Harrogate 004A,,,706,129,18.3,352,49.9,195,27.6,23,3.3,7,1,842
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005764,Harrogate 004,E01027706,Harrogate 004B,,,976,344,35.2,460,47.1,144,14.8,23,2.4,5,0.5,838
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005764,Harrogate 004,E01027707,Harrogate 004C,,,792,145,18.3,405,51.1,196,24.7,36,4.5,10,1.3,947
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005764,Harrogate 004,E01027708,Harrogate 004D,,,604,68,11.3,298,49.3,186,30.8,39,6.5,13,2.2,841
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005764,Harrogate 004,E01027709,Harrogate 004E,,,507,64,12.6,214,42.2,172,33.9,47,9.3,10,2,741
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005764,Harrogate 004,E01027710,Harrogate 004F,,,465,149,32,211,45.4,94,20.2,10,2.2,1,0.2,433
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005764,Harrogate 004,E01027711,Harrogate 004G,,,499,119,23.8,224,44.9,133,26.7,18,3.6,5,1,567
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005762,Harrogate 002,E01027712,Harrogate 002A,,,505,51,10.1,198,39.2,201,39.8,42,8.3,13,2.6,780
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005762,Harrogate 002,E01027713,Harrogate 002B,,,754,176,23.3,318,42.2,209,27.7,35,4.6,16,2.1,911
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005762,Harrogate 002,E01027714,Harrogate 002C,,,740,146,19.7,339,45.8,206,27.8,38,5.1,11,1.5,911
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005762,Harrogate 002,E01027715,Harrogate 002D,,,411,47,11.4,215,52.3,120,29.2,22,5.4,7,1.7,555
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005780,Harrogate 020,E01027716,Harrogate 020D,,,603,35,5.8,231,38.3,270,44.8,49,8.1,18,3,997
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005780,Harrogate 020,E01027717,Harrogate 020E,,,618,80,12.9,259,41.9,250,40.5,26,4.2,3,0.5,849
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005780,Harrogate 020,E01027718,Harrogate 020F,,,746,57,7.6,343,46,297,39.8,41,5.5,8,1.1,1093
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005780,Harrogate 020,E01027719,Harrogate 020G,,,621,97,15.6,322,51.9,177,28.5,21,3.4,4,0.6,760
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005771,Harrogate 011,E01027720,Harrogate 011C,,,653,161,24.7,317,48.5,148,22.7,16,2.5,11,1.7,708
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005771,Harrogate 011,E01027721,Harrogate 011D,,,643,67,10.4,312,48.5,225,35,32,5,7,1.1,886
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005768,Harrogate 008,E01027722,Harrogate 008D,,,539,26,4.8,217,40.3,243,45.1,46,8.5,7,1.3,869
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005771,Harrogate 011,E01027723,Harrogate 011E,,,740,220,29.7,334,45.1,156,21.1,22,3,8,1.1,746
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005781,Harrogate 021,E01027724,Harrogate 021C,,,655,29,4.4,196,29.9,302,46.1,81,12.4,47,7.2,1255
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005781,Harrogate 021,E01027725,Harrogate 021D,,,633,60,9.5,228,36,254,40.1,62,9.8,29,4.6,1054
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005774,Harrogate 014,E01027726,Harrogate 014C,,,674,136,20.2,338,50.1,155,23,37,5.5,8,1.2,797
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005774,Harrogate 014,E01027727,Harrogate 014D,,,673,149,22.1,305,45.3,161,23.9,44,6.5,14,2.1,821
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005774,Harrogate 014,E01027728,Harrogate 014E,,,612,113,18.5,319,52.1,149,24.3,25,4.1,6,1,718
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005774,Harrogate 014,E01027729,Harrogate 014F,,,682,182,26.7,348,51,136,19.9,13,1.9,3,0.4,674
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005779,Harrogate 019,E01027730,Harrogate 019C,,,688,104,15.1,331,48.1,211,30.7,31,4.5,11,1.6,906
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005779,Harrogate 019,E01027731,Harrogate 019D,,,624,113,18.1,276,44.2,205,32.9,25,4,5,0.8,781
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005779,Harrogate 019,E01027732,Harrogate 019E,,,544,69,12.7,235,43.2,198,36.4,34,6.2,8,1.5,769
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005777,Harrogate 017,E01027733,Harrogate 017F,,,518,58,11.2,200,38.6,207,40,41,7.9,12,2.3,786
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005778,Harrogate 018,E01027734,Harrogate 018C,,,647,18,2.8,203,31.4,281,43.4,100,15.5,45,7,1270
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005778,Harrogate 018,E01027735,Harrogate 018D,,,667,20,3,211,31.6,302,45.3,92,13.8,42,6.3,1280
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005763,Harrogate 003,E01027736,Harrogate 003C,,,658,44,6.7,241,36.6,265,40.3,70,10.6,38,5.8,1151
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005763,Harrogate 003,E01027737,Harrogate 003D,,,606,30,5,248,40.9,242,39.9,65,10.7,21,3.5,1020
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005770,Harrogate 010,E01027738,Harrogate 010E,,,579,105,18.1,290,50.1,148,25.6,28,4.8,8,1.4,706
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005770,Harrogate 010,E01027739,Harrogate 010F,,,458,87,19,227,49.6,118,25.8,19,4.1,7,1.5,549
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005773,Harrogate 013,E01027740,Harrogate 013F,,,940,500,53.2,359,38.2,67,7.1,10,1.1,4,0.4,542
E12000003,Yorkshire and The Humber,E07000165,Harrogate,E02005770,Harrogate 010,E01027741,Harrogate 010G,,,622,138,22.2,301,48.4,150,24.1,25,4,8,1.3,721
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005786,Richmondshire 005,E01027742,Richmondshire 005A,,,631,74,11.7,268,42.5,201,31.9,58,9.2,30,4.8,982
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005782,Richmondshire 001,E01027743,Richmondshire 001A,,,536,42,7.8,208,38.8,208,38.8,54,10.1,24,4.5,893
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005787,Richmondshire 006,E01027744,Richmondshire 006A,,,590,38,6.4,264,44.7,227,38.5,41,6.9,20,3.4,948
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005784,Richmondshire 003,E01027745,Richmondshire 003A,,,624,52,8.3,222,35.6,256,41,70,11.2,24,3.8,1057
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005784,Richmondshire 003,E01027746,Richmondshire 003B,,,648,85,13.1,263,40.6,234,36.1,52,8,14,2.2,953
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005784,Richmondshire 003,E01027747,Richmondshire 003C,,,580,68,11.7,303,52.2,184,31.7,18,3.1,7,1.2,758
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005784,Richmondshire 003,E01027748,Richmondshire 003D,,,530,82,15.5,259,48.9,146,27.5,37,7,6,1.1,687
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005785,Richmondshire 004,E01027749,Richmondshire 004A,,,786,282,35.9,339,43.1,122,15.5,33,4.2,10,1.3,740
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005785,Richmondshire 004,E01027750,Richmondshire 004B,,,998,150,15,509,51,269,27,62,6.2,8,0.8,1268
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005782,Richmondshire 001,E01027751,Richmondshire 001B,,,530,31,5.8,187,35.3,216,40.8,62,11.7,34,6.4,954
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005782,Richmondshire 001,E01027752,Richmondshire 001C,,,548,49,8.9,208,38,212,38.7,58,10.6,21,3.8,894
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005786,Richmondshire 005,E01027753,Richmondshire 005B,,,606,78,12.9,291,48,185,30.5,36,5.9,16,2.6,844
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005785,Richmondshire 004,E01027754,Richmondshire 004C,,,454,58,12.8,248,54.6,130,28.6,15,3.3,3,0.7,565
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005787,Richmondshire 006,E01027756,Richmondshire 006B,,,716,48,6.7,282,39.4,290,40.5,67,9.4,29,4.1,1193
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005787,Richmondshire 006,E01027758,Richmondshire 006D,,,591,33,5.6,236,39.9,239,40.4,58,9.8,25,4.2,1006
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005782,Richmondshire 001,E01027759,Richmondshire 001D,,,615,54,8.8,225,36.6,248,40.3,65,10.6,23,3.7,1018
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005787,Richmondshire 006,E01027760,Richmondshire 006E,,,587,71,12.1,253,43.1,192,32.7,46,7.8,25,4.3,889
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005782,Richmondshire 001,E01027761,Richmondshire 001E,,,525,52,9.9,222,42.3,182,34.7,52,9.9,17,3.2,816
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005782,Richmondshire 001,E01027762,Richmondshire 001F,,,571,22,3.9,217,38,234,41,73,12.8,25,4.4,1016
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005786,Richmondshire 005,E01027763,Richmondshire 005C,,,550,40,7.3,243,44.2,206,37.5,50,9.1,11,2,879
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005786,Richmondshire 005,E01027764,Richmondshire 005D,,,542,66,12.2,221,40.8,187,34.5,47,8.7,21,3.9,828
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005783,Richmondshire 002,E01027765,Richmondshire 002A,,,670,107,16,321,47.9,196,29.3,35,5.2,11,1.6,867
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005783,Richmondshire 002,E01027766,Richmondshire 002B,,,581,175,30.1,260,44.8,121,20.8,16,2.8,9,1.5,589
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005783,Richmondshire 002,E01027767,Richmondshire 002C,,,625,80,12.8,314,50.2,191,30.6,34,5.4,6,1,829
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005783,Richmondshire 002,E01027768,Richmondshire 002D,,,496,60,12.1,218,44,167,33.7,42,8.5,9,1.8,715
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005783,Richmondshire 002,E01027769,Richmondshire 002E,,,567,133,23.5,267,47.1,130,22.9,27,4.8,10,1.8,655
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005783,Richmondshire 002,E01027770,Richmondshire 002F,,,836,242,28.9,411,49.2,151,18.1,23,2.8,9,1.1,826
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005785,Richmondshire 004,E01027771,Richmondshire 004E,,,484,55,11.4,317,65.5,98,20.2,13,2.7,1,0.2,556
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005785,Richmondshire 004,E01027772,Richmondshire 004F,,,544,45,8.3,275,50.6,180,33.1,36,6.6,8,1.5,780
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005786,Richmondshire 005,E01027773,Richmondshire 005E,,,493,31,6.3,197,40,184,37.3,58,11.8,23,4.7,840
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005785,Richmondshire 004,E01033183,Richmondshire 004G,,,421,26,6.2,303,72,84,20,4,1,4,1,504
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005785,Richmondshire 004,E01033184,Richmondshire 004H,,,496,58,11.7,287,57.9,135,27.2,11,2.2,5,1,616
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005787,Richmondshire 006,E01033185,Richmondshire 006F,,,611,117,19.1,313,51.2,136,22.3,33,5.4,12,2,734
E12000003,Yorkshire and The Humber,E07000166,Richmondshire,E02005787,Richmondshire 006,E01033186,Richmondshire 006G,,,625,88,14.1,290,46.4,190,30.4,45,7.2,12,1.9,856
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02005794,Ryedale 007,E01027774,Ryedale 007A,,,832,51,6.1,342,41.1,315,37.9,91,10.9,33,4,1402
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02005790,Ryedale 003,E01027775,Ryedale 003A,,,635,56,8.8,260,40.9,229,36.1,55,8.7,35,5.5,1041
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02005788,Ryedale 001,E01027776,Ryedale 001A,,,651,47,7.2,248,38.1,243,37.3,79,12.1,34,5.2,1121
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02005788,Ryedale 001,E01027777,Ryedale 001B,,,606,21,3.5,218,36,250,41.3,77,12.7,40,6.6,1131
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02005794,Ryedale 007,E01027778,Ryedale 007B,,,1000,73,7.3,402,40.2,402,40.2,91,9.1,32,3.2,1619
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02005791,Ryedale 004,E01027779,Ryedale 004A,,,475,33,6.9,193,40.6,180,37.9,52,10.9,17,3.6,780
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02005790,Ryedale 003,E01027780,Ryedale 003B,,,788,61,7.7,331,42,276,35,82,10.4,38,4.8,1298
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02005790,Ryedale 003,E01027781,Ryedale 003C,,,637,142,22.3,312,49,139,21.8,33,5.2,11,1.7,735
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02005794,Ryedale 007,E01027782,Ryedale 007C,,,766,65,8.5,317,41.4,282,36.8,81,10.6,21,2.7,1210
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02005788,Ryedale 001,E01027783,Ryedale 001C,,,817,107,13.1,381,46.6,239,29.3,64,7.8,26,3.2,1169
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02005788,Ryedale 001,E01027784,Ryedale 001D,,,772,165,21.4,366,47.4,181,23.4,43,5.6,17,2.2,935
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02006870,Ryedale 008,E01027785,Ryedale 008A,,,811,285,35.1,383,47.2,117,14.4,20,2.5,6,0.7,710
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02006870,Ryedale 008,E01027786,Ryedale 008B,,,688,81,11.8,323,46.9,223,32.4,50,7.3,11,1.6,969
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02006870,Ryedale 008,E01027787,Ryedale 008C,,,744,189,25.4,356,47.8,162,21.8,29,3.9,8,1.1,811
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02006870,Ryedale 008,E01027788,Ryedale 008D,,,658,159,24.2,290,44.1,161,24.5,36,5.5,12,1.8,768
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02006870,Ryedale 008,E01027789,Ryedale 008E,,,1063,320,30.1,474,44.6,226,21.3,35,3.3,8,0.8,1063
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02006870,Ryedale 008,E01027790,Ryedale 008F,,,819,180,22,377,46,206,25.2,41,5,15,1.8,977
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02006870,Ryedale 008,E01027791,Ryedale 008G,,,646,68,10.5,299,46.3,211,32.7,51,7.9,17,2.6,954
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02005789,Ryedale 002,E01027792,Ryedale 002A,,,875,179,20.5,435,49.7,197,22.5,47,5.4,17,1.9,1046
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02005789,Ryedale 002,E01027793,Ryedale 002B,,,658,164,24.9,278,42.2,153,23.3,41,6.2,22,3.3,810
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02005789,Ryedale 002,E01027794,Ryedale 002C,,,876,118,13.5,417,47.6,261,29.8,60,6.8,20,2.3,1205
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02005789,Ryedale 002,E01027795,Ryedale 002D,,,719,189,26.3,330,45.9,165,22.9,25,3.5,10,1.4,780
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02005791,Ryedale 004,E01027796,Ryedale 004B,,,772,115,14.9,323,41.8,231,29.9,66,8.5,37,4.8,1158
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02005794,Ryedale 007,E01027797,Ryedale 007D,,,716,39,5.4,252,35.2,301,42,89,12.4,35,4.9,1287
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02005791,Ryedale 004,E01027798,Ryedale 004C,,,831,94,11.3,368,44.3,262,31.5,81,9.7,26,3.1,1246
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02005794,Ryedale 007,E01027799,Ryedale 007E,,,762,60,7.9,298,39.1,293,38.5,77,10.1,34,4.5,1266
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02005790,Ryedale 003,E01027800,Ryedale 003D,,,728,41,5.6,290,39.8,273,37.5,88,12.1,36,4.9,1269
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02005789,Ryedale 002,E01027801,Ryedale 002E,,,755,110,14.6,328,43.4,235,31.1,61,8.1,21,2.8,1073
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02005789,Ryedale 002,E01027802,Ryedale 002F,,,710,46,6.5,282,39.7,290,40.8,68,9.6,24,3.4,1176
E12000003,Yorkshire and The Humber,E07000167,Ryedale,E02005791,Ryedale 004,E01027803,Ryedale 004D,,,714,41,5.7,247,34.6,308,43.1,82,11.5,36,5,1277
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005804,Scarborough 010,E01027804,Scarborough 010A,,,847,496,58.6,291,34.4,52,6.1,5,0.6,3,0.4,425
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005800,Scarborough 006,E01027805,Scarborough 006A,,,778,378,48.6,307,39.5,84,10.8,9,1.2,0,0,502
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005800,Scarborough 006,E01027806,Scarborough 006B,,,928,627,67.6,250,26.9,36,3.9,10,1.1,5,0.5,380
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005805,Scarborough 011,E01027807,Scarborough 011A,,,646,97,15,316,48.9,178,27.6,39,6,16,2.5,866
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005805,Scarborough 011,E01027808,Scarborough 011B,,,654,83,12.7,378,57.8,148,22.6,39,6,6,0.9,818
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005805,Scarborough 011,E01027809,Scarborough 011C,,,644,138,21.4,334,51.9,139,21.6,26,4,7,1.1,721
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005802,Scarborough 008,E01027810,Scarborough 008A,,,649,252,38.8,296,45.6,80,12.3,19,2.9,2,0.3,527
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005802,Scarborough 008,E01027811,Scarborough 008B,,,687,246,35.8,343,49.9,75,10.9,20,2.9,3,0.4,566
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005802,Scarborough 008,E01027812,Scarborough 008C,,,753,390,51.8,280,37.2,73,9.7,7,0.9,3,0.4,475
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005796,Scarborough 002,E01027813,Scarborough 002A,,,837,61,7.3,313,37.4,274,32.7,114,13.6,75,9,1906
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005807,Scarborough 013,E01027814,Scarborough 013A,,,677,85,12.6,287,42.4,226,33.4,64,9.5,15,2.2,1005
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005807,Scarborough 013,E01027815,Scarborough 013B,,,594,60,10.1,226,38,207,34.8,73,12.3,28,4.7,991
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005807,Scarborough 013,E01027816,Scarborough 013C,,,697,101,14.5,330,47.3,212,30.4,39,5.6,15,2.2,944
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005806,Scarborough 012,E01027817,Scarborough 012A,,,592,262,44.3,230,38.9,79,13.3,16,2.7,5,0.8,457
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005805,Scarborough 011,E01027818,Scarborough 011D,,,611,149,24.4,297,48.6,137,22.4,23,3.8,5,0.8,661
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005806,Scarborough 012,E01027819,Scarborough 012B,,,581,295,50.8,213,36.7,60,10.3,11,1.9,2,0.3,378
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005806,Scarborough 012,E01027820,Scarborough 012C,,,510,183,35.9,252,49.4,59,11.6,16,3.1,0,0,418
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005798,Scarborough 004,E01027821,Scarborough 004A,,,651,59,9.1,273,41.9,228,35,66,10.1,25,3.8,1055
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005796,Scarborough 002,E01027822,Scarborough 002B,,,610,57,9.3,245,40.2,208,34.1,74,12.1,26,4.3,1008
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005798,Scarborough 004,E01027823,Scarborough 004B,,,662,121,18.3,308,46.5,170,25.7,44,6.6,19,2.9,867
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005803,Scarborough 009,E01027824,Scarborough 009A,,,717,265,37,291,40.6,129,18,22,3.1,10,1.4,660
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005803,Scarborough 009,E01027825,Scarborough 009B,,,759,277,36.5,362,47.7,109,14.4,10,1.3,1,0.1,616
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005803,Scarborough 009,E01027826,Scarborough 009C,,,655,218,33.3,310,47.3,113,17.3,11,1.7,3,0.5,583
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005808,Scarborough 014,E01027827,Scarborough 014A,,,892,320,35.9,421,47.2,109,12.2,27,3,15,1.7,785
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005808,Scarborough 014,E01027828,Scarborough 014B,,,798,204,25.6,418,52.4,135,16.9,33,4.1,8,1,840
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005808,Scarborough 014,E01027829,Scarborough 014C,,,771,165,21.4,442,57.3,125,16.2,31,4,8,1,823
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005808,Scarborough 014,E01027830,Scarborough 014D,,,736,183,24.9,371,50.4,145,19.7,27,3.7,10,1.4,783
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005798,Scarborough 004,E01027831,Scarborough 004C,,,463,55,11.9,197,42.5,143,30.9,48,10.4,20,4.3,716
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005798,Scarborough 004,E01027832,Scarborough 004D,,,448,73,16.3,192,42.9,138,30.8,31,6.9,14,3.1,621
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005808,Scarborough 014,E01027833,Scarborough 014E,,,747,114,15.3,354,47.4,199,26.6,52,7,28,3.7,1035
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005808,Scarborough 014,E01027834,Scarborough 014F,,,738,123,16.7,395,53.5,156,21.1,48,6.5,16,2.2,920
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005808,Scarborough 014,E01027835,Scarborough 014G,,,752,75,10,367,48.8,209,27.8,65,8.6,36,4.8,1145
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005798,Scarborough 004,E01027836,Scarborough 004E,,,1018,141,13.9,461,45.3,312,30.6,71,7,33,3.2,1452
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005795,Scarborough 001,E01027837,Scarborough 001A,,,672,302,44.9,254,37.8,82,12.2,27,4,7,1,549
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005797,Scarborough 003,E01027838,Scarborough 003A,,,681,107,15.7,334,49,174,25.6,52,7.6,14,2.1,907
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005795,Scarborough 001,E01027839,Scarborough 001B,,,707,133,18.8,355,50.2,169,23.9,33,4.7,17,2.4,865
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005796,Scarborough 002,E01027840,Scarborough 002C,,,977,209,21.4,442,45.2,228,23.3,72,7.4,26,2.7,1249
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005796,Scarborough 002,E01027841,Scarborough 002D,,,583,52,8.9,243,41.7,205,35.2,55,9.4,28,4.8,964
E12000003,Yorkshire and The Humber,E07000168,Scarborough,E02005799,Scarborough 005,E01027842,Scarborough 005A,,,709,151,21.3,343,48.4,180,25.4,27,3.8,8,1.1,822
